TIMESTAMP,ContextTokens,GeneratedTokens
0.6793699264526367,1304,3
0.7698850631713867,2982,88
0.773400068283081,7581,1
0.7734529972076416,2616,6
0.773705005645752,1060,1
0.7737669944763184,1179,5
0.7745571136474609,418,1
0.775230884552002,1541,42
0.7760200500488281,4130,5
0.779062032699585,3940,11
0.7930350303649902,532,3
0.7935950756072998,3755,10
0.7939140796661377,3265,2
0.8561809062957764,1125,13
0.8564529418945312,1859,3
0.8570330142974854,2950,13
0.8570740222930908,226,2
0.8576738834381104,2885,6
0.8579750061035156,2076,3
0.8971788883209229,7684,1
0.8974800109863281,3730,2
0.8976349830627441,2849,37
0.89947509765625,2417,11
0.8996610641479492,7686,1150
0.9249849319458008,4260,14
0.9261701107025146,3244,6
0.9265320301055908,967,20
0.9291999340057373,4642,6
0.9295070171356201,549,3
0.9295480251312256,330,16
0.9308090209960938,232,42
1.02069091796875,2543,11
1.0229361057281494,1191,3
1.0230600833892822,2616,6
1.0234770774841309,1819,367
1.0242109298706055,18,2
1.0252470970153809,417,8
1.025899887084961,919,1
1.0296130180358887,236,3
1.0296790599822998,7675,9
1.0297400951385498,402,20
1.049644947052002,3176,35
1.1050820350646973,1125,13
1.1052250862121582,227,7
1.1441490650177002,892,5
1.148345947265625,7674,9
1.1752989292144775,7678,16
1.1763079166412354,191,3
1.1798560619354248,32,16
1.180785894393921,2,32
1.1814570426940918,154,22
1.1817278861999512,900,1
1.258702039718628,7582,1
1.2746191024780273,3036,94
1.2769289016723633,1025,7
1.277683973312378,2203,3
1.2787859439849854,7673,29
1.2906339168548584,7593,2
1.291050910949707,7672,1
1.291412115097046,2837,2
1.347498893737793,2436,12
1.350611925125122,2952,6
1.352057933807373,2886,24
1.3884611129760742,801,8
1.3905789852142334,90,500
1.4188809394836426,2534,1
1.4189999103546143,2604,2
1.4209060668945312,4261,13
1.4243168830871582,921,1
1.4252259731292725,2,1
1.4260520935058594,4642,5
1.4263019561767578,3349,9
1.513991117477417,1508,5
1.514620065689087,1191,11
1.5204229354858398,2204,2
1.5443499088287354,921,1
1.5449230670928955,3755,6
1.5451478958129883,7686,10
1.597810983657837,2369,643
1.5984389781951904,7664,1
1.5989270210266113,1895,2
1.5989959239959717,5827,12
1.6011269092559814,1125,19
1.6014630794525146,2952,6
1.6418159008026123,1721,11
1.670320987701416,967,64
1.6704790592193604,1496,3
1.6733620166778564,154,10
1.6736140251159668,300,9
1.674994945526123,2151,5
1.7660539150238037,394,6
1.7702019214630127,1608,8
1.7716999053955078,7609,27
1.7916860580444336,4715,391
1.792707920074463,1776,20
1.7942910194396973,3755,6
1.8402149677276611,7664,4
1.901616096496582,1355,8
1.9260530471801758,3244,1
1.9293498992919922,921,9
1.9300320148468018,3,17
1.9306690692901611,35,14
1.931617021560669,934,11
1.9318280220031738,4642,11
2.0254580974578857,1019,17
2.0257270336151123,1610,9
2.025743007659912,1183,3
2.029237985610962,807,70
2.0305540561676025,2205,39
2.044390916824341,1094,1
2.0447230339050293,2240,1
2.044930934906006,7639,1
2.045397996902466,4717,1
2.0456979274749756,2240,1
2.0495669841766357,224,44
2.0502700805664062,3266,4
2.0505781173706055,591,10
2.095078945159912,774,14
2.0964438915252686,2954,2
2.0976409912109375,4894,21
2.1481740474700928,892,4
2.148530960083008,1376,49
2.1509580612182617,1608,142
2.152527093887329,4314,32
2.172049045562744,195,2
2.1723930835723877,2605,1
2.1737849712371826,4261,1
2.174129009246826,3245,1
2.1803700923919678,3,1
2.181643009185791,4642,1
2.1817638874053955,2152,51
2.2665350437164307,394,63
2.268441915512085,1507,9
2.2723429203033447,417,8
2.2773399353027344,1221,5
2.293610095977783,2609,5
2.294171094894409,782,7
2.294400930404663,7640,4
2.2946889400482178,4719,4
2.3446810245513916,1895,3
2.3478310108184814,2206,97
2.4042270183563232,340,13
2.40521502494812,7657,15
2.4055910110473633,1373,26
2.40569806098938,1376,1
2.4066340923309326,804,7
2.406820058822632,1722,10
2.4069790840148926,340,3
2.4106550216674805,785,3
2.4115049839019775,1608,34
2.4271609783172607,970,3
2.4275999069213867,4261,8
2.4286410808563232,3245,5
2.4337310791015625,3,5
2.516340970993042,7353,1
2.518204927444458,1192,2
2.5241189002990723,1305,32
2.525183916091919,3042,4
2.5282680988311768,1026,3
2.529845952987671,1234,14
2.5431020259857178,1543,3
2.5432779788970947,1062,97
2.5437920093536377,1586,4
2.5449469089508057,147,4
2.54538893699646,196,6
2.598205089569092,4609,11
2.6005918979644775,229,5
2.6007680892944336,2884,27
2.6009340286254883,1686,144
2.6465508937835693,1376,1
2.646934986114502,7683,63
2.6475911140441895,2628,25
2.647825002670288,2849,57
2.6519620418548584,7675,8
2.692966938018799,1496,1
2.694732904434204,4262,5
2.6954519748687744,75,93
2.695909023284912,1497,4
2.700593948364258,92,1
2.7009050846099854,919,1
2.7011020183563232,1660,2
2.701777935028076,3,1
2.7018299102783203,4607,3
2.702404022216797,2129,40
2.70291805267334,4157,12
2.703141927719116,5241,2
2.703260898590088,4642,13
2.7033729553222656,919,8
2.773905038833618,417,8
2.7740650177001953,1182,10
2.7743051052093506,1305,12
2.7749900817871094,1501,10
2.778175115585327,2205,6
2.7803900241851807,4117,1
2.782038927078247,7353,19
2.784532070159912,1192,4
2.7850089073181152,7587,1
2.785989999771118,2617,4
2.795095920562744,1613,7
2.7964940071105957,196,1
2.7971150875091553,591,28
2.7974460124969482,196,1
2.797571897506714,7673,5
2.898171901702881,7656,25
2.90012788772583,340,18
2.904555082321167,955,45
2.91546893119812,191,3
2.9155919551849365,3246,4
2.916498899459839,1712,7
2.9191479682922363,3,13
3.0168418884277344,7682,21
3.017313003540039,7588,4
3.017465114593506,1508,2
3.0175740718841553,2617,4
3.01830792427063,2617,4
3.032294988632202,224,1
3.0326709747314453,1019,6
3.033513069152832,4503,18
3.0338668823242188,224,1
3.0374250411987305,1356,1
3.0381340980529785,1027,8
3.0387580394744873,2206,76
3.0529730319976807,2866,9
3.0535130500793457,783,3
3.055640935897827,196,1
3.0574800968170166,224,87
3.097027063369751,2436,24
3.0976409912109375,2258,13
3.100835084915161,1141,3
3.1014459133148193,187,13
3.1475369930267334,1208,30
3.1666550636291504,1497,6
3.1672120094299316,7678,15
3.1715619564056396,920,17
3.17207407951355,4643,12
3.269526958465576,4187,9
3.2731308937072754,1194,14
3.2746388912200928,1611,3
3.2751219272613525,417,6
3.279020071029663,236,175
3.2804501056671143,4125,8
3.2806780338287354,3889,50
3.3013861179351807,2612,3
3.3036720752716064,6803,1
3.305069923400879,197,22
3.3058390617370605,1777,4
3.350130081176758,506,36
3.351090908050537,1895,60
3.3553519248962402,3989,17
3.3974809646606445,7686,1
3.3978400230407715,3615,1
3.397986888885498,4012,8
3.398094892501831,3084,3
3.398263931274414,2518,13
3.4006779193878174,4317,32
3.401516914367676,3846,25
3.4241299629211426,2688,10
3.424504041671753,539,2
3.425734043121338,93,15
3.517469882965088,2770,16
3.518224000930786,4118,1
3.5184710025787354,1077,1
3.521138906478882,7656,11
3.5212080478668213,4062,7
3.521519899368286,2617,4
3.521759033203125,2617,4
3.5233559608459473,880,16
3.5240440368652344,224,2
3.5250039100646973,2163,8
3.5281219482421875,2206,8
3.5535690784454346,1099,4
3.5538759231567383,3953,23
3.554366111755371,2866,9
3.6002190113067627,678,6
3.601012945175171,3367,9
3.604008913040161,723,7
3.6057209968566895,1686,21
3.645282030105591,3613,4
3.6505589485168457,393,31
3.665966033935547,7676,1003
3.666511058807373,1290,6
3.6665608882904053,3246,4
3.6668500900268555,2407,1
3.6684188842773438,3349,3
3.6688830852508545,2688,3
3.7595980167388916,1077,3
3.7623250484466553,7590,6
3.772627115249634,1180,10
3.772887945175171,224,2
3.773736000061035,1611,1
3.7744300365448,1414,1
3.8017420768737793,1099,9
3.803705930709839,1777,4
3.803955078125,594,3
3.8043160438537598,4177,3
3.8050010204315186,839,1
3.846721887588501,875,14
3.8486111164093018,232,21
3.899502992630005,1377,83
3.9005069732666016,14,6
3.9049649238586426,7675,8
3.905287027359009,1438,1
4.008496999740601,48,1
4.00863790512085,4189,11
4.010178089141846,48,1
4.012659072875977,1821,682
4.012831926345825,4849,10
4.033282995223999,224,2
4.034168004989624,2188,11
4.03432297706604,1611,1
4.039294004440308,2307,13
4.039370059967041,2207,113
4.049941062927246,786,2
4.051007986068726,885,11
4.098582029342651,2208,38
4.099936008453369,724,18
4.1461920738220215,7675,9
4.149696111679077,2426,3
4.151221036911011,957,41
4.15410304069519,538,5
4.257822036743164,1638,4
4.258482933044434,236,31
4.25986909866333,532,3
4.271837949752808,418,11
4.2724080085754395,1405,202
4.278412103652954,3248,1
4.278578996658325,2207,1
4.309331893920898,2504,14
4.309948921203613,2242,37
4.320844888687134,1778,1
4.321363925933838,130,58
4.321661949157715,1778,1
4.322259902954102,4198,3
4.322933912277222,198,14
4.3230578899383545,593,3
4.352250099182129,3993,23
4.352482080459595,1688,13
4.399183988571167,804,3
4.400604963302612,4165,23
4.400784015655518,1725,9
4.403402090072632,7676,7
4.408973932266235,1439,1
4.410670042037964,921,1
4.411513090133667,537,4
4.513675928115845,4189,13
4.5174009799957275,1269,8
4.517961025238037,1258,2
4.518235921859741,2795,5
4.518313884735107,994,14
4.528085947036743,149,3
4.52831506729126,1306,38
4.52894401550293,418,21
4.529124975204468,1611,9
4.530240058898926,1181,10
4.533212900161743,4124,6
4.533400058746338,1356,26
4.534677982330322,2208,1
4.53520393371582,1806,9
4.535486936569214,1280,16
4.55596399307251,1545,1
4.557621002197266,393,8
4.557744979858398,1554,21
4.562490940093994,1779,2
4.5627760887146,2252,1
4.598381996154785,921,1
4.599386930465698,139,8
4.602811098098755,1937,82
4.6033759117126465,3994,1
4.6535069942474365,4011,9
4.653634071350098,496,157
4.656682014465332,7684,51
4.664725065231323,1932,1
4.664850950241089,3094,5
4.759766101837158,1487,1
4.759963035583496,532,3
4.7610321044921875,2771,18
4.763801097869873,4851,1
4.764559030532837,1269,5
4.765492916107178,1508,1
4.773174047470093,1414,2
4.774240970611572,1019,7
4.777436017990112,2208,29
4.812058925628662,1590,4
4.812711000442505,883,12
4.813354969024658,2242,93
4.816596031188965,3329,30
4.849291086196899,626,3
4.853374004364014,234,8
4.85350489616394,1207,6
4.915474891662598,3249,2
4.916457891464233,1439,6
4.91730809211731,1290,24
4.919426918029785,1932,7
5.007644891738892,921,1
5.011975049972534,1194,18
5.0267250537872314,150,1
5.028223991394043,1833,2
5.03198504447937,2208,3
5.032987117767334,4124,7
5.051784038543701,1487,5
5.052289962768555,3045,14
5.056212902069092,1779,1
5.091717004776001,6226,16
5.0944600105285645,3994,15
5.094880104064941,2208,80
5.13938307762146,4010,2
5.140172004699707,5437,7
5.14049506187439,7685,52
5.157473087310791,901,64
5.158217906951904,2406,17
5.158636093139648,4,1
5.2627270221710205,1506,15
5.263190031051636,2226,19
5.263509035110474,49,21
5.263569116592407,1557,2
5.264149904251099,5017,122
5.2666990756988525,4852,1
5.266752004623413,1270,4
5.266953945159912,2592,3
5.267067909240723,2796,4
5.267364978790283,1822,154
5.277354955673218,1086,9
5.277662992477417,1306,42
5.278424978256226,418,1
5.278487920761108,881,15
5.281311988830566,5652,1
5.3073570728302,1070,33
5.307660102844238,1698,43
5.307920932769775,535,3
5.309999942779541,199,1
5.310259103775024,466,1
5.310482978820801,7686,4
5.310681104660034,3265,8
5.3110270500183105,532,3
5.311245918273926,2253,7
5.311286926269531,1779,6
5.311840057373047,1964,14
5.353786945343018,139,27
5.357022047042847,724,1
5.357831954956055,1363,1
5.358654975891113,234,23
5.397207021713257,2427,3
5.407907009124756,922,1
5.409512996673584,1291,11
5.511859893798828,1985,132
5.513838052749634,1510,2
5.5312769412994385,418,12
5.533998012542725,1278,19
5.534610033035278,517,17
5.548607110977173,1062,1
5.55000901222229,2613,1
5.552103042602539,199,13
5.55261492729187,7593,246
5.599184989929199,626,3
5.603177070617676,724,6
5.65254807472229,1371,22
5.653846025466919,922,2
5.653990983963013,1728,5
5.656754016876221,7685,2
5.657605886459351,1965,9
5.658171892166138,2835,14
5.658479928970337,1833,7
5.6595799922943115,705,40
5.662466049194336,2405,3
5.663589954376221,4,1
5.663794994354248,3095,8
5.763804912567139,5019,10
5.764420032501221,1508,1
5.764848947525024,2226,22
5.765130043029785,1364,13
5.768546104431152,2799,1
5.768703937530518,4852,12
5.769912004470825,1653,79
5.779855012893677,812,19
5.782672882080078,2262,94
5.803061008453369,1546,1
5.80416202545166,1062,12
5.805406093597412,1488,25
5.805447101593018,1594,9
5.8085949420928955,199,2
5.809169054031372,199,1
5.864326000213623,3266,25
5.865212917327881,2114,28
5.865793943405151,1517,2
5.86916708946228,723,1
5.86946702003479,2210,30
5.870858907699585,235,9
5.892770051956177,5652,1
5.893413066864014,1704,2
5.8955559730529785,7686,76
5.896219968795776,1034,2
5.910006999969482,613,7
5.911190032958984,1440,6
5.911793947219849,613,1
5.917781114578247,4,15
5.918148040771484,2406,16
6.018882989883423,1510,10
6.019521951675415,2799,2
6.0348169803619385,518,4
6.035001039505005,2209,40
6.061958074569702,1547,26
6.062915086746216,2507,6
6.063316106796265,773,4
6.06635594367981,4198,3
6.096430063247681,626,7
6.143860101699829,3417,4
6.160898923873901,2410,27
6.26849102973938,568,187
6.268990993499756,1508,6
6.269774913787842,537,21
6.2737181186676025,1510,3
6.274219036102295,1270,7
6.282032012939453,1015,16
6.282268047332764,211,16
6.284934043884277,1815,2
6.299997091293335,2613,2
6.300709962844849,2507,1
6.302408933639526,199,1
6.302891969680786,7687,1
6.303292989730835,199,2
6.303446054458618,3266,7
6.358597040176392,7671,1
6.35903000831604,4131,3
6.35985803604126,7681,12
6.360236883163452,5027,13
6.360461950302124,505,29
6.364315032958984,3995,2
6.364811897277832,235,4
6.364994049072266,5652,7
6.365430116653442,2197,9
6.366055965423584,723,21
6.400146961212158,4009,9
6.400389909744263,2745,2
6.40067195892334,1729,3
6.4027650356292725,1967,2
6.402981996536255,1210,11
6.403868913650513,4323,19
6.403956890106201,7686,79
6.408431053161621,1834,3
6.410231113433838,238,5
6.512286901473999,661,5
6.512511968612671,874,31
6.515621900558472,4521,58
6.516252040863037,4853,10
6.516794919967651,2580,527
6.5173680782318115,7682,29
6.525152921676636,517,16
6.525923013687134,1815,1
6.555944919586182,1063,11
6.559906959533691,1968,12
6.560583114624023,200,1
6.607357978820801,7672,6
6.60760498046875,1093,2
6.60782790184021,625,14
6.609118938446045,2579,21
6.611362934112549,1298,23
6.612628936767578,2950,43
6.648000001907349,1730,1
6.648789882659912,1731,2
6.650384902954102,773,8
6.651884078979492,1211,18
6.659142971038818,613,6
6.659394025802612,2378,21
6.663311958312988,2404,1
6.759057998657227,2234,6
6.7598841190338135,2724,3
6.763912916183472,2799,4
6.783512115478516,1308,13
6.78645396232605,1026,30
6.808404922485352,1347,12
6.809601068496704,883,24
6.809844017028809,1548,106
6.810322046279907,1100,10
6.8104329109191895,7686,15
6.810857057571411,2508,1
6.81477689743042,1931,100
6.815726041793823,200,1
6.815848112106323,1968,4
6.847223997116089,645,2
6.847373008728027,2197,9
6.888514041900635,3418,1
6.890607118606567,999,10
6.907109975814819,81,65
6.908000946044922,1834,6
6.908421039581299,614,1
6.914199113845825,3095,3
6.914417028427124,4347,1
7.008904933929443,873,37
7.0097620487213135,2724,3
7.012712001800537,2799,8
7.04010009765625,1815,2
7.04073691368103,2264,320
7.040776968002319,517,27
7.056305885314941,592,3
7.056380987167358,2508,6
7.059489011764526,2555,14
7.060215950012207,200,15
7.095349073410034,5028,8
7.095909118652344,4454,6
7.097747087478638,3994,16
7.150434970855713,3418,5
7.150757074356079,1177,5
7.151732921600342,3619,12
7.151845932006836,920,4
7.158951044082642,614,8
7.162230014801025,238,25
7.162416934967041,4630,8
7.163063049316406,2404,23
7.260122060775757,1510,13
7.2604899406433105,1270,1
7.2620320320129395,2597,47
7.273159980773926,235,8
7.302242994308472,592,3
7.342437982559204,161,43
7.343008041381836,20,1
7.393752098083496,3418,6
7.394715070724487,3250,3
7.397325038909912,1849,1
7.3981170654296875,1212,1
7.409540891647339,705,123
7.410079002380371,2381,2
7.410275936126709,2733,3
7.412847995758057,1264,12
7.414489030838013,3096,2
7.5119569301605225,1642,1
7.513056993484497,874,19
7.515911102294922,2618,4
7.516084909439087,1202,5
7.516664028167725,2618,4
7.517174005508423,1270,4
7.529206037521362,6543,13
7.530812978744507,2169,203
7.533570051193237,518,7
7.556041955947876,1602,183
7.556314945220947,21,7
7.59118390083313,4454,9
7.647368907928467,2253,10
7.6485230922698975,3418,11
7.6503989696502686,1849,1
7.65059494972229,773,77
7.651973009109497,1849,1
7.652746915817261,1213,2
7.656111001968384,2410,20
7.656522035598755,3142,12
7.76286506652832,570,5
7.764158010482788,54,15
7.76424503326416,7684,16
7.767210960388184,4855,12
7.76802396774292,2618,4
7.783884048461914,519,6
7.7847208976745605,1281,7
7.804795026779175,3047,13
7.805598974227905,7672,1
7.807624101638794,7672,12
7.807704925537109,1967,20
7.8084540367126465,201,3
7.894810914993286,4327,11
7.895359992980957,1992,16
7.911201000213623,7671,5
7.912760019302368,2408,16
7.912991046905518,5,10
7.9131550788879395,4354,39
8.011059999465942,1508,1
8.011315107345581,3183,4
8.011470079421997,236,13
8.012609004974365,874,17
8.015618085861206,1510,3
8.015866994857788,2618,4
8.016336917877197,4530,8
8.017287015914917,2618,4
8.035547971725464,1186,10
8.035600900650024,1310,48
8.0366690158844,881,17
8.037554025650024,814,6
8.04132604598999,2210,24
8.041728019714355,1357,5
8.05547308921814,3047,16
8.055754899978638,7672,1
8.059346914291382,202,1
8.060134887695312,202,1
8.092995882034302,2000,5
8.093847036361694,3646,13
8.141402006149292,3418,37
8.169702053070068,2501,1
8.170285940170288,4133,5
8.170644998550415,1834,6
8.173922061920166,538,87
8.261605978012085,3017,28
8.262656927108765,874,1
8.262933015823364,5026,75
8.26340103149414,1508,6
8.263725996017456,2159,9
8.266491889953613,1511,2
8.267554998397827,1894,3
8.279709100723267,224,1
8.280370950698853,1612,3
8.282782077789307,1281,7
8.283957958221436,1812,11
8.305227994918823,7672,1
8.305680990219116,1550,97
8.30652904510498,1071,4
8.309547901153564,2347,9
8.309813022613525,7676,2
8.310431003570557,202,3
8.344868898391724,1097,1
8.346158027648926,4453,6
8.346510887145996,2672,28
8.388556957244873,1851,1
8.388704061508179,62,6
8.389055013656616,7686,12
8.389297008514404,1000,71
8.421857118606567,2382,1
8.425575017929077,7687,4
8.425616025924683,1964,3
8.42598009109497,6,10
8.426403999328613,1304,12
8.426580905914307,541,2
8.427211046218872,275,50
8.508487939834595,571,1
8.50924301147461,874,14
8.513638973236084,2618,4
8.514193058013916,1655,87
8.515727043151855,1894,1
8.53112506866455,7246,1
8.53513789176941,1817,2
8.547112941741943,7672,1
8.550862073898315,202,16
8.59417200088501,2930,29
8.594834089279175,1095,5
8.63740611076355,1141,2
8.638717889785767,1214,26
8.639884948730469,62,14
8.676506042480469,4338,27
8.67656397819519,1485,77
8.676923036575317,7645,1
8.678239107131958,3141,11
8.678762912750244,147,17
8.68356204032898,843,6
8.684238910675049,1303,4
8.763864040374756,571,37
8.76413106918335,1643,1
8.765037059783936,1508,1
8.769216060638428,1511,3
8.769321918487549,2619,3
8.769634008407593,22,7
8.787105083465576,1020,1
8.787237882614136,225,1
8.788355112075806,2201,5
8.788491010665894,1611,5
8.792001008987427,1357,44
8.79247498512268,4463,13
8.792663097381592,589,26
8.792776107788086,2198,7
8.798835039138794,7672,13
8.799535036087036,2375,4
8.801268100738525,2347,18
8.887269020080566,1142,1
8.887521982192993,1178,1
8.889704942703247,4326,22
8.890398025512695,2846,3
8.890605926513672,961,14
8.891036033630371,7683,154
8.907989978790283,2383,1
9.029278993606567,874,33
9.030648946762085,4189,12
9.030706882476807,1509,5
9.03132700920105,1416,10
9.031903982162476,922,6
9.033186912536621,3347,5
9.034116983413696,1895,2
9.034504890441895,1822,647
9.034759998321533,2838,26
9.051372051239014,4724,6
9.05298399925232,1710,1
9.053345918655396,7673,3
9.090327978134155,503,55
9.149364948272705,3419,5
9.1527099609375,961,1
9.154412984848022,774,294
9.17090892791748,1485,84
9.171808958053589,7645,38
9.172388076782227,408,1
9.178242921829224,6,12
9.270778894424438,552,3
9.271204948425293,574,133
9.274571895599365,1895,1
9.274876117706299,1511,2
9.27494502067566,1710,7
9.28351092338562,2200,9
9.302819013595581,7687,1
9.304047107696533,2350,17
9.304481029510498,4724,12
9.30463695526123,7674,18
9.30796504020691,3271,1
9.349961042404175,4452,2
9.353625059127808,725,1
9.353780031204224,2212,57
9.3539719581604,5653,3
9.386583089828491,4015,8
9.387083053588867,3420,1
9.389914989471436,1967,52
9.390410900115967,1214,19
9.416086912155151,146,14
9.417319059371948,7645,1
9.419471025466919,1883,9
9.41962194442749,845,3
9.420350074768066,4643,1
9.526880025863647,51,19
9.528353929519653,1418,17
9.531491041183472,553,22
9.533025979995728,7369,39
9.535892963409424,225,1
9.536317110061646,6543,3
9.536334037780762,3947,3
9.536577939987183,815,2
9.53734302520752,225,1
9.537704944610596,7247,55
9.54160189628601,2355,23
9.549855947494507,2089,1
9.550407886505127,593,3
9.551142930984497,1073,1
9.554234027862549,7686,11
9.602132081985474,151,72
9.602858066558838,2092,10
9.605496883392334,3994,1
9.605622053146362,2952,1
9.605806112289429,2952,1
9.606106042861938,728,1
9.606312036514282,4905,1
9.606673002243042,5654,1
9.635881900787354,1179,2
9.63924503326416,962,32
9.670722007751465,2384,18
9.676105976104736,6,13
9.761589050292969,382,6
9.762187004089355,27,124
9.762586116790771,2801,1
9.763283014297485,1895,31
9.76392388343811,27,1
9.764226913452148,2799,8
9.764297008514404,4064,2
9.782531023025513,6543,3
9.78275203704834,1313,7
9.785348892211914,6125,2
9.786242961883545,4126,8
9.802664041519165,2614,10
9.80311393737793,513,3
9.80367398262024,2089,3
9.804188013076782,1073,1
9.844324111938477,153,1
9.846704959869385,240,1
9.847212076187134,2212,1
9.88438105583191,7676,1
9.889110088348389,962,1
9.927474021911621,2920,9
9.92763090133667,7645,7
9.92781400680542,2164,8
9.928340911865234,146,15
9.931607961654663,847,3
10.00843596458435,27,1
10.026074886322021,815,1
10.026434898376465,1610,1
10.058773040771484,1565,3
10.095148086547852,1369,1
10.095330953598022,2954,1
10.095496892929077,3995,1
10.095663070678711,729,1
10.095763921737671,2900,1
10.140228033065796,4012,1
10.141381025314331,3420,52
10.141809940338135,1324,2
10.14530897140503,1215,1
10.145389080047607,7685,46
10.145694017410278,962,1
10.146903038024902,7678,5
10.147032976150513,1000,24
10.147618055343628,62,13
10.167817115783691,7673,1
10.16806411743164,2415,14
10.168418884277344,4643,7
10.257678031921387,4192,8
10.260241031646729,1508,1
10.285099983215332,226,1
10.285170078277588,1022,11
10.286885023117065,1022,6
10.287122964859009,815,13
10.29045295715332,4126,5
10.30272889137268,1074,1
10.303884983062744,2089,1
10.30617904663086,204,2
10.308388948440552,1944,52
10.352854013442993,4486,2
10.353286981582642,2436,2
10.353535890579224,153,4
10.353914022445679,1098,9
10.35662293434143,2213,1
10.356789112091064,1369,1
10.357048034667969,729,1
10.357388973236084,5654,1
10.357464075088501,7662,3
10.35788607597351,729,1
10.357903003692627,242,1
10.391103029251099,971,12
10.391858100891113,347,8
10.395551919937134,4332,21
10.396152019500732,962,16
10.41312289237976,1612,3
10.421730995178223,147,1
10.422964096069336,1178,15
10.42337703704834,147,6
10.423680067062378,7676,15
10.423863887786865,2383,3
10.426954984664917,2688,9
10.427340984344482,7673,6
10.428539037704468,275,101
10.505443096160889,53,12
10.529531002044678,1314,21
10.553225040435791,1364,14
10.555668115615845,204,2
10.556200981140137,3770,3
10.556428909301758,3269,49
10.603395938873291,153,1
10.604320049285889,153,5
10.606209993362427,242,1
10.606506109237671,1368,1
10.60763692855835,3996,7
10.60777497291565,2214,1
10.608690977096558,5655,6
10.608741998672485,2901,6
10.641599893569946,1325,1
10.641895055770874,7680,3
10.64460802078247,774,6
10.670584917068481,3059,31
10.671348094940186,7,1
10.67259693145752,1113,2
10.672875881195068,4643,1
10.758810043334961,3021,22
10.772655010223389,2762,18
10.77341890335083,1447,3
10.800543069839478,2349,19
10.802467107772827,2173,3
10.803340911865234,467,1
10.85568904876709,3367,9
10.858036041259766,245,6
10.858911037445068,2954,3
10.887727975845337,3619,1
10.888813018798828,4013,6
10.889724969863892,1612,3
10.893526077270508,7684,1
10.89516806602478,962,40
10.923557996749878,32,11
10.923898935317993,663,10
10.924355030059814,147,6
10.924416065216064,2163,16
10.924869060516357,2383,20
10.927835941314697,7,6
10.929274082183838,1186,160
11.00937294960022,875,30
11.010097980499268,574,156
11.011368036270142,53,8
11.029047966003418,4794,21
11.029797077178955,1610,6
11.049041032791138,596,588
11.049190044403076,205,18
11.106592893600464,2573,9
11.106725931167603,1100,14
11.10703992843628,945,19
11.109730958938599,645,2
11.109973907470703,1566,8
11.11012601852417,5656,1
11.110197067260742,2900,5
11.111049890518188,731,3
11.168272018432617,4643,8
11.169727087020874,8,17
11.259870052337646,1416,10
11.263659000396729,1323,9
11.264343976974487,1510,2
11.264405012130737,7393,7
11.264645099639893,937,4
11.264868021011353,1273,4
11.284096002578735,1611,2
11.284565925598145,1314,5
11.284871101379395,1086,14
11.287817001342773,1283,1
11.301225900650024,2089,1
11.302138090133667,2255,1
11.305835008621216,7676,9
11.306257963180542,1973,13
11.351555109024048,2215,6
11.35200810432434,2901,9
11.352827072143555,2955,2
11.35318398475647,3784,25
11.392115116119385,3348,21
11.392194032669067,1614,3
11.393547058105469,1325,92
11.393841028213501,970,4
